,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
708,Harry Maguire,DEF,Man Utd,0.0,0,0,4,0,0.1,330,359,0,0,0.4,3.4,2023-05-13T14:00:00Z,9,20,0,0,0,0,36,0,45375,0,2,0.0,1,-458,271,729,47,True,0,Wolves,2022-23,0.0,0.0,0.0,0.0,0.0
711,Donny van de Beek,MID,Man Utd,0.0,0,0,0,0,0.0,336,359,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,20,0,0,0,0,36,0,16918,0,2,0.0,0,-20,13,33,51,True,0,Wolves,2022-23,0.0,0.0,0.0,0.0,0.0
712,César Azpilicueta,DEF,Chelsea,0.0,0,0,0,0,0.0,127,354,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,16,0,0,0,0,36,0,131599,2,2,0.0,0,1386,2356,970,47,True,0,Nott'm Forest,2022-23,0.0,0.0,0.0,0.0,0.0
713,Jadon Sancho,MID,Man Utd,0.0,0,0,13,1,38.2,340,359,0,0,8.2,12.4,2023-05-13T14:00:00Z,81,20,0,0,0,0,36,0,349984,0,2,31.0,3,-217,5309,5526,71,True,0,Wolves,2022-23,0.08,0.21,0.13,0.39,1.0
717,Mathias Jensen,MID,Brentford,0.0,1,0,25,1,36.7,88,353,0,0,6.0,23.4,2023-05-14T13:00:00Z,69,19,0,0,0,0,36,0,215981,0,2,0.0,6,-12781,4923,17704,48,True,0,West Ham,2022-23,0.17,0.17,0.0,0.11,1.0
718,Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,360,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,9,0,0,0,0,36,0,210,2,0,0.0,0,-1,0,1,50,True,0,Fulham,2022-23,0.0,0.0,0.0,0.0,0.0
724,Callum Hudson-Odoi,MID,Chelsea,0.0,0,0,0,0,0.0,144,354,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,16,0,0,0,0,36,0,3594,2,2,0.0,0,-3,0,3,53,True,0,Nott'm Forest,2022-23,0.0,0.0,0.0,0.0,0.0
725,Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488,359,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,14,0,0,0,0,36,0,1771,0,2,0.0,0,-2,0,2,55,False,0,Man Utd,2022-23,0.0,0.0,0.0,0.0,0.0
727,Yerry Mina,DEF,Everton,0.0,0,0,14,0,1.8,188,356,3,0,5.8,14.6,2023-05-14T13:00:00Z,90,13,0,0,0,0,36,0,9522,3,0,42.0,1,207,306,99,43,True,0,Man City,2022-23,0.01,0.41,0.4,0.76,1.0
728,Jaden Philogene-Bidace,MID,Aston Villa,0.0,0,0,0,0,0.0,55,352,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,18,0,0,0,0,36,0,215,1,2,0.0,0,0,0,0,45,True,0,Spurs,2022-23,0.0,0.0,0.0,0.0,0.0
730,Jeff Hendrick,MID,Newcastle,0.0,0,0,0,0,0.0,375,357,0,0,0.0,0.0,2023-05-13T11:30:00Z,0,11,0,0,0,0,36,0,219,2,2,0.0,0,0,0,0,45,False,0,Leeds,2022-23,0.0,0.0,0.0,0.0,0.0
731,Jeff Hendrick,MID,Newcastle,0.0,0,0,0,0,0.0,375,248,0,0,0.0,0.0,2023-05-18T18:30:00Z,0,5,0,0,0,0,36,0,219,1,4,0.0,0,0,0,0,45,True,0,Brighton,2022-23,0.0,0.0,0.0,0.0,0.0
733,Leon Bailey,MID,Aston Villa,0.0,1,0,20,1,31.8,45,352,0,0,8.7,26.0,2023-05-13T14:00:00Z,67,18,0,0,0,0,36,0,300076,1,2,29.0,6,1707,4510,2803,43,True,0,Spurs,2022-23,0.15,0.36,0.21,0.44,1.0
734,James Maddison,MID,Leicester,0.0,0,0,6,0,6.9,261,358,3,0,3.5,10.8,2023-05-15T19:00:00Z,90,12,0,0,0,0,36,0,528571,3,0,17.0,2,-26669,7425,34094,78,True,0,Liverpool,2022-23,0.01,0.18,0.17,2.04,1.0
736,Cole Palmer,MID,Man City,0.0,0,0,0,0,0.0,316,356,0,0,0.0,0.0,2023-05-14T13:00:00Z,0,8,0,0,0,0,36,0,10437,3,0,0.0,0,2,115,113,42,False,0,Everton,2022-23,0.0,0.0,0.0,0.0,0.0
737,Davinson Sánchez,DEF,Spurs,0.0,0,0,0,0,0.0,435,352,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,2,0,0,0,0,36,0,59213,1,2,0.0,0,-121,164,285,42,False,0,Aston Villa,2022-23,0.0,0.0,0.0,0.0,0.0
738,Raheem Sterling,MID,Chelsea,0.0,0,3,50,0,19.4,304,354,2,2,15.8,80.2,2023-05-13T14:00:00Z,90,16,0,0,0,0,36,0,377366,2,2,58.0,15,2190,4463,2273,97,True,0,Nott'm Forest,2022-23,0.05,0.61,0.56,1.63,1.0
739,Jordan Henderson,MID,Liverpool,0.0,0,0,16,1,31.3,275,358,0,0,4.7,14.0,2023-05-15T19:00:00Z,73,10,0,0,0,0,36,0,58341,3,0,2.0,3,-1134,345,1479,53,False,0,Leicester,2022-23,0.06,0.06,0.0,0.45,1.0
740,Nathan Collins,DEF,Wolves,0.0,0,0,0,0,0.0,516,359,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,14,0,0,0,0,36,0,57424,0,2,0.0,0,-360,92,452,43,False,0,Man Utd,2022-23,0.0,0.0,0.0,0.0,0.0
741,Christian Pulisic,MID,Chelsea,0.0,0,0,0,0,0.0,140,354,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,16,0,0,0,0,36,0,50710,2,2,0.0,0,-162,182,344,56,True,0,Nott'm Forest,2022-23,0.0,0.0,0.0,0.0,0.0
743,Pascal Struijk,DEF,Leeds,0.0,0,0,6,0,0.0,235,357,0,0,0.6,6.0,2023-05-13T11:30:00Z,1,15,0,0,0,0,36,0,59332,2,2,0.0,1,-459,918,1377,45,True,0,Newcastle,2022-23,0.0,0.0,0.0,0.13,0.0
747,Alex McCarthy,GK,Southampton,0.0,0,0,9,0,0.0,401,360,2,0,0.6,6.4,2023-05-13T14:00:00Z,90,9,0,0,0,0,36,1,16885,2,0,0.0,1,8,190,182,43,True,0,Fulham,2022-23,0.0,0.0,0.0,1.49,1.0
754,Calum Chambers,DEF,Aston Villa,0.0,0,0,0,0,0.0,32,352,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,18,0,0,0,0,36,0,18379,1,2,0.0,0,-25,139,164,42,True,0,Spurs,2022-23,0.0,0.0,0.0,0.0,0.0
755,Seamus Coleman,DEF,Everton,0.0,0,0,0,0,0.0,178,356,0,0,0.0,0.0,2023-05-14T13:00:00Z,0,13,0,0,0,0,36,0,36914,3,0,0.0,0,-2859,18,2877,42,True,0,Man City,2022-23,0.0,0.0,0.0,0.0,0.0
760,Vladimir Coufal,DEF,West Ham,0.0,0,0,0,0,0.0,463,353,0,0,0.0,0.0,2023-05-14T13:00:00Z,0,4,0,0,0,0,36,0,117361,0,2,0.0,0,-19603,183,19786,40,False,0,Brentford,2022-23,0.0,0.0,0.0,0.0,0.0
761,Shane Duffy,DEF,Fulham,0.0,0,0,0,0,0.0,105,360,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,17,0,0,0,0,36,0,13268,2,0,0.0,0,-15,46,61,42,False,0,Southampton,2022-23,0.0,0.0,0.0,0.0,0.0
764,Riyad Mahrez,MID,Man City,0.0,1,0,22,1,33.9,303,356,0,0,7.5,30.0,2023-05-14T13:00:00Z,90,8,0,0,0,0,36,0,711309,3,0,11.0,6,143006,159214,16208,74,False,0,Everton,2022-23,0.22,0.29,0.07,1.78,1.0
768,Danny Ings,FWD,West Ham,0.0,0,0,11,0,1.2,30,353,2,0,3.0,9.4,2023-05-14T13:00:00Z,82,4,0,0,0,0,36,0,156707,0,2,19.0,2,-9882,792,10674,63,False,0,Brentford,2022-23,0.01,0.06,0.05,3.3,1.0
769,Andros Townsend,MID,Everton,0.0,0,0,0,0,0.0,179,356,0,0,0.0,0.0,2023-05-14T13:00:00Z,0,13,0,0,0,0,36,0,758,3,0,0.0,0,22,42,20,54,True,0,Man City,2022-23,0.0,0.0,0.0,0.0,0.0
773,Jonjo Shelvey,MID,Nott'm Forest,0.0,0,0,0,0,0.0,349,354,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,6,0,0,0,0,36,0,2626,2,2,0.0,0,-2,44,46,48,False,0,Chelsea,2022-23,0.0,0.0,0.0,0.0,0.0
775,Victor Lindelöf,DEF,Man Utd,0.0,0,1,28,1,31.8,337,359,0,0,4.9,11.2,2023-05-13T14:00:00Z,90,20,0,0,0,0,36,0,95423,0,2,6.0,7,18690,21756,3066,41,True,0,Wolves,2022-23,0.26,0.38,0.12,0.39,1.0
782,Christian Benteke,FWD,Crystal Palace,0.0,0,0,0,0,0.0,155,355,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,3,0,0,0,0,36,0,14938,0,2,0.0,0,-10,0,10,55,True,0,Bournemouth,2022-23,0.0,0.0,0.0,0.0,0.0
793,Jonathan Castro Otto,DEF,Wolves,0.0,0,0,0,0,0.0,477,359,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,14,0,0,0,0,36,0,34152,0,2,0.0,0,-167,62,229,43,False,0,Man Utd,2022-23,0.0,0.0,0.0,0.0,0.0
795,Youri Tielemans,MID,Leicester,0.0,0,0,10,0,18.3,259,358,3,0,4.1,20.8,2023-05-15T19:00:00Z,90,12,0,0,0,0,36,0,129246,3,0,2.0,2,-598,312,910,61,True,0,Liverpool,2022-23,0.03,0.03,0.0,2.04,1.0
799,Romain Perraud,DEF,Southampton,0.0,0,0,0,0,0.0,417,360,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,9,0,0,0,0,36,0,50384,2,0,0.0,0,-5464,36,5500,41,True,0,Fulham,2022-23,0.0,0.0,0.0,0.0,0.0
801,Kristoffer Klaesson,GK,Leeds,0.0,0,0,0,0,0.0,236,357,0,0,0.0,0.0,2023-05-13T11:30:00Z,0,15,0,0,0,0,36,0,73219,2,2,0.0,0,-604,1450,2054,38,True,0,Newcastle,2022-23,0.0,0.0,0.0,0.0,0.0
809,Anthony Elanga,MID,Man Utd,0.0,0,0,0,0,0.0,344,359,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,20,0,0,0,0,36,0,41007,0,2,0.0,0,-43,92,135,46,True,0,Wolves,2022-23,0.0,0.0,0.0,0.0,0.0
818,Emerson Palmieri dos Santos,DEF,West Ham,0.0,0,0,5,0,2.4,545,353,2,0,2.7,15.4,2023-05-14T13:00:00Z,90,4,0,0,0,0,36,0,152973,0,2,9.0,1,-1153,2108,3261,40,False,0,Brentford,2022-23,0.01,0.04,0.03,3.62,1.0
821,Ethan Pinnock,DEF,Brentford,0.0,0,1,30,1,0.7,92,353,0,0,2.5,22.0,2023-05-14T13:00:00Z,90,19,0,0,0,0,36,0,105157,0,2,2.0,7,-4881,2143,7024,44,True,0,West Ham,2022-23,0.0,0.0,0.0,0.22,1.0
823,Reiss Nelson,MID,Arsenal,0.0,0,0,-1,0,0.6,23,351,2,0,1.4,0.0,2023-05-14T15:30:00Z,30,5,0,0,0,0,36,0,4375,3,0,14.0,1,-11,80,91,47,True,0,Brighton,2022-23,0.0,0.1,0.1,0.82,0.0
825,Vicente Guaita,GK,Crystal Palace,0.0,0,0,0,0,0.0,152,355,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,3,0,0,0,0,36,0,164454,0,2,0.0,0,-714,2733,3447,44,True,0,Bournemouth,2022-23,0.0,0.0,0.0,0.0,0.0
826,James Justin,DEF,Leicester,0.0,0,0,0,0,0.0,268,358,0,0,0.0,0.0,2023-05-15T19:00:00Z,0,12,0,0,0,0,36,0,46626,3,0,0.0,0,-190,25,215,41,True,0,Liverpool,2022-23,0.0,0.0,0.0,0.0,0.0
828,Çaglar Söyüncü,DEF,Leicester,0.0,0,0,0,0,0.0,267,358,0,0,0.0,0.0,2023-05-15T19:00:00Z,0,12,0,0,0,0,36,0,27921,3,0,0.0,0,-340,518,858,42,True,0,Liverpool,2022-23,0.0,0.0,0.0,0.0,0.0
829,Hugo Lloris,GK,Spurs,0.0,0,0,0,0,0.0,425,352,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,2,0,0,0,0,36,0,364173,1,2,0.0,0,-2376,86,2462,54,False,0,Aston Villa,2022-23,0.0,0.0,0.0,0.0,0.0
830,Nick Pope,GK,Newcastle,0.0,0,2,27,0,0.0,376,357,2,0,4.0,39.8,2023-05-13T11:30:00Z,90,11,0,0,1,0,36,2,2383333,2,2,0.0,8,53414,89187,35773,54,False,0,Leeds,2022-23,0.0,0.0,0.0,2.06,1.0
831,Nick Pope,GK,Newcastle,0.0,0,0,12,0,0.0,376,248,1,0,0.7,7.4,2023-05-18T18:30:00Z,90,5,0,0,0,0,36,1,2383333,1,4,0.0,2,53414,89187,35773,54,True,0,Brighton,2022-23,0.0,0.0,0.0,0.49,1.0
832,Oliver Skipp,MID,Spurs,0.0,0,0,4,0,2.5,441,352,1,0,0.2,0.0,2023-05-13T14:00:00Z,60,2,0,0,0,0,36,0,16621,1,2,0.0,1,417,1143,726,43,False,1,Aston Villa,2022-23,0.0,0.0,0.0,1.09,1.0
833,Ryan Sessegnon,DEF,Spurs,0.0,0,0,0,0,0.0,436,352,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,2,0,0,0,0,36,0,59180,1,2,0.0,0,-226,11,237,44,False,0,Aston Villa,2022-23,0.0,0.0,0.0,0.0,0.0
834,Ashley Young,DEF,Aston Villa,0.0,0,0,13,0,2.7,538,352,1,0,1.9,11.8,2023-05-13T14:00:00Z,90,18,0,0,0,0,36,0,101250,1,2,4.0,1,-1808,2791,4599,43,True,1,Spurs,2022-23,0.02,0.1,0.08,1.36,1.0
0,Nathan Redmond,MID,Southampton,0.0,0,0,0,0,0.0,403,362,0,0,0.0,0.0,2023-05-21T13:00:00Z,0,5,0,0,0,0,37,0,2805,1,3,0.0,0,0,0,0,53,False,0,Brighton,2022-23,0.0,0.0,0.0,0.0,0.0
2,Armando Broja,FWD,Chelsea,0.0,0,0,0,0,0.0,150,365,0,0,0.0,0.0,2023-05-21T15:00:00Z,0,13,0,0,0,0,37,0,37584,0,1,0.0,0,-61,47,108,52,False,0,Man City,2022-23,0.0,0.0,0.0,0.0,0.0
3,Armando Broja,FWD,Chelsea,0.0,0,0,0,0,0.0,150,319,0,0,0.0,0.0,2023-05-25T19:00:00Z,0,14,0,0,0,0,37,0,37584,1,4,0.0,0,-61,47,108,52,False,0,Man Utd,2022-23,0.0,0.0,0.0,0.0,0.0
6,Jonny Evans,DEF,Leicester,1.3,0,0,25,1,0.0,249,366,0,0,3.0,29.8,2023-05-22T19:00:00Z,62,15,0,0,0,0,37,0,17087,0,0,0.0,6,101,146,45,44,False,0,Newcastle,2022-23,0.0,0.0,0.0,1.21,1.0
12,Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,485,370,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,8,0,0,0,0,37,0,18450,1,1,0.0,0,-32,0,32,44,True,0,Everton,2022-23,0.0,0.0,0.0,0.0,0.0
20,Alisson Ramses Becker,GK,Liverpool,6.1,0,0,14,0,0.0,281,364,1,0,1.8,18.2,2023-05-20T14:00:00Z,90,2,0,0,0,0,37,2,1768726,1,1,0.0,2,3111,35312,32201,54,True,0,Aston Villa,2022-23,0.0,0.0,0.0,1.39,1.0
22,Sam Greenwood,FWD,Leeds,0.8,0,0,2,0,4.1,237,369,1,0,0.6,2.2,2023-05-21T12:30:00Z,6,19,0,0,0,0,37,0,1269992,1,3,0.0,1,48847,75358,26511,41,False,0,West Ham,2022-23,0.02,0.02,0.0,0.63,0.0
25,Nathaniel Phillips,DEF,Liverpool,0.5,0,0,0,0,0.0,501,364,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,2,0,0,0,0,37,0,69459,1,1,0.0,0,5763,7440,1677,38,True,0,Aston Villa,2022-23,0.0,0.0,0.0,0.0,0.0
29,Jason Steele,GK,Brighton,6.7,0,0,8,0,0.0,102,362,1,0,0.4,4.0,2023-05-21T13:00:00Z,90,17,0,0,0,0,37,0,681104,1,3,0.0,2,52309,69146,16837,40,True,0,Southampton,2022-23,0.0,0.0,0.0,0.65,1.0
30,Jason Steele,GK,Brighton,6.7,0,0,15,0,0.0,102,314,1,0,2.5,25.0,2023-05-24T19:00:00Z,90,13,0,0,0,0,37,3,681104,1,1,0.0,3,52309,69146,16837,40,True,0,Man City,2022-23,0.0,0.0,0.0,1.78,1.0
34,Kalvin Phillips,MID,Man City,4.0,0,0,14,1,24.8,325,365,0,0,4.9,14.8,2023-05-21T15:00:00Z,90,6,0,0,0,0,37,0,13440,0,1,9.0,3,21,73,52,48,True,0,Chelsea,2022-23,0.03,0.16,0.13,1.23,1.0
35,Kalvin Phillips,MID,Man City,4.0,0,0,2,0,0.3,325,314,0,0,0.0,0.0,2023-05-24T19:00:00Z,6,5,0,0,0,0,37,0,13440,1,1,0.0,1,21,73,52,48,False,0,Brighton,2022-23,0.0,0.0,0.0,0.0,0.0
43,Luke Thomas,DEF,Leicester,1.3,0,0,19,1,1.4,270,366,0,0,1.3,11.2,2023-05-22T19:00:00Z,90,15,0,0,0,0,37,0,14721,0,0,0.0,6,195,588,393,39,False,0,Newcastle,2022-23,0.01,0.01,0.0,2.05,1.0
44,Karl Darlow,GK,Newcastle,0.0,0,0,0,0,0.0,353,366,0,0,0.0,0.0,2023-05-22T19:00:00Z,0,10,0,0,0,0,37,0,83444,0,0,0.0,0,-584,0,584,39,True,0,Leicester,2022-23,0.0,0.0,0.0,0.0,0.0
45,Rodrigo Hernandez,MID,Man City,6.0,0,0,3,0,0.4,315,365,0,0,0.5,4.2,2023-05-21T15:00:00Z,12,6,0,0,0,0,37,0,218053,0,1,0.0,1,8602,13526,4924,56,True,0,Chelsea,2022-23,0.0,0.0,0.0,0.15,0.0
46,Rodrigo Hernandez,MID,Man City,6.0,0,0,14,0,1.1,315,314,1,0,1.6,14.4,2023-05-24T19:00:00Z,90,5,0,0,0,0,37,0,218053,1,1,0.0,2,8602,13526,4924,56,False,0,Brighton,2022-23,0.01,0.01,0.0,2.53,1.0
49,Fraser Forster,GK,Spurs,1.8,0,0,9,0,0.0,426,368,3,0,0.8,8.0,2023-05-20T11:30:00Z,90,4,0,0,0,0,37,1,511709,3,1,0.0,1,18472,24758,6286,39,True,0,Brentford,2022-23,0.0,0.0,0.0,1.29,1.0
50,Alex Oxlade-Chamberlain,MID,Liverpool,0.5,0,0,0,0,0.0,278,364,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,2,0,0,0,0,37,0,1882,1,1,0.0,0,-2,17,19,49,True,0,Aston Villa,2022-23,0.0,0.0,0.0,0.0,0.0
52,Jack Grealish,MID,Man City,4.6,0,0,0,0,0.0,305,365,0,0,0.0,0.0,2023-05-21T15:00:00Z,0,6,0,0,0,0,37,0,1358996,0,1,0.0,0,-190811,59714,250525,72,True,0,Chelsea,2022-23,0.0,0.0,0.0,0.0,0.0
53,Jack Grealish,MID,Man City,4.6,0,0,0,0,0.0,305,314,0,0,0.0,0.0,2023-05-24T19:00:00Z,0,5,0,0,0,0,37,0,1358996,1,1,0.0,0,-190811,59714,250525,72,False,0,Brighton,2022-23,0.0,0.0,0.0,0.0,0.0
62,Allan Marques Loureiro,MID,Everton,0.0,0,0,0,0,0.0,183,370,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,20,0,0,0,0,37,0,6124,1,1,0.0,0,-7,0,7,48,False,0,Wolves,2022-23,0.0,0.0,0.0,0.0,0.0
63,Ibrahima Konaté,DEF,Liverpool,3.9,0,0,13,0,2.0,290,364,1,0,1.9,10.0,2023-05-20T14:00:00Z,90,2,0,0,0,0,37,0,158079,1,1,7.0,1,5287,12093,6806,49,True,1,Aston Villa,2022-23,0.09,0.15,0.06,1.39,1.0
68,Yerson Mosquera Valdelamar,DEF,Wolves,0.0,0,0,0,0,0.0,494,370,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,8,0,0,0,0,37,0,96541,1,1,0.0,0,-554,0,554,39,True,0,Everton,2022-23,0.0,0.0,0.0,0.0,0.0
71,Kristoffer Ajer,DEF,Brentford,0.0,0,0,0,0,0.0,84,368,0,0,0.0,0.0,2023-05-20T11:30:00Z,0,18,0,0,0,0,37,0,9541,3,1,0.0,0,126,253,127,45,False,0,Spurs,2022-23,0.0,0.0,0.0,0.0,0.0
74,Will Hughes,MID,Crystal Palace,1.5,0,0,5,0,12.3,163,363,2,0,3.1,16.4,2023-05-20T14:00:00Z,90,9,0,0,0,0,37,0,3205,2,2,2.0,2,64,101,37,48,False,0,Fulham,2022-23,0.04,0.04,0.0,1.83,1.0
79,Jack Harrison,MID,Leeds,2.0,0,0,8,0,20.7,233,369,1,0,4.7,8.2,2023-05-21T12:30:00Z,61,19,0,0,0,0,37,0,225395,1,3,18.0,2,-9796,2684,12480,57,False,0,West Ham,2022-23,0.04,0.2,0.16,1.0,1.0
82,Nathaniel Clyne,DEF,Crystal Palace,0.0,0,0,0,0,0.0,157,363,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,9,0,0,0,0,37,0,16021,2,2,0.0,0,26,195,169,45,False,0,Fulham,2022-23,0.0,0.0,0.0,0.0,0.0
83,Stuart Armstrong,MID,Southampton,3.0,0,0,4,0,0.3,405,362,0,0,0.3,2.6,2023-05-21T13:00:00Z,19,5,0,0,0,0,37,0,7672,1,3,0.0,1,-69,106,175,47,False,0,Brighton,2022-23,0.0,0.0,0.0,0.45,0.0
84,Oriol Romeu Vidal,MID,Southampton,0.0,0,0,0,0,0.0,402,362,0,0,0.0,0.0,2023-05-21T13:00:00Z,0,5,0,0,0,0,37,0,3240,1,3,0.0,0,-1,0,1,48,False,0,Brighton,2022-23,0.0,0.0,0.0,0.0,0.0
85,Tyler Roberts,MID,Leeds,0.0,0,0,0,0,0.0,229,369,0,0,0.0,0.0,2023-05-21T12:30:00Z,0,19,0,0,0,0,37,0,61,1,3,0.0,0,0,0,0,50,False,0,West Ham,2022-23,0.0,0.0,0.0,0.0,0.0
89,Matt Ritchie,DEF,Newcastle,0.0,0,0,0,0,0.0,350,366,0,0,0.0,0.0,2023-05-22T19:00:00Z,0,10,0,0,0,0,37,0,6511,0,0,0.0,0,-153,7,160,42,True,0,Leicester,2022-23,0.0,0.0,0.0,0.0,0.0
90,Jannik Vestergaard,DEF,Leicester,0.0,0,0,0,0,0.0,253,366,0,0,0.0,0.0,2023-05-22T19:00:00Z,0,15,0,0,0,0,37,0,565061,0,0,0.0,0,-3099,5499,8598,38,False,0,Newcastle,2022-23,0.0,0.0,0.0,0.0,0.0
103,Mohammed Salisu,DEF,Southampton,0.0,0,0,0,0,0.0,420,362,0,0,0.0,0.0,2023-05-21T13:00:00Z,0,5,0,0,0,0,37,0,16207,1,3,0.0,0,-145,20,165,43,False,0,Brighton,2022-23,0.0,0.0,0.0,0.0,0.0
104,Frederico Rodrigues de Paula Santos,MID,Man Utd,2.9,0,0,3,0,0.4,331,361,0,0,0.3,2.2,2023-05-20T14:00:00Z,4,3,0,0,0,0,37,0,53016,1,0,0.0,1,557,1024,467,51,False,0,Bournemouth,2022-23,0.0,0.0,0.0,0.03,0.0
105,Frederico Rodrigues de Paula Santos,MID,Man Utd,2.9,0,0,7,0,20.7,331,319,1,0,3.6,13.4,2023-05-25T19:00:00Z,20,6,0,0,0,0,37,0,53016,1,4,2.0,1,557,1024,467,51,True,0,Chelsea,2022-23,0.01,0.07,0.06,0.22,0.0
109,Jean-Philippe Mateta,FWD,Crystal Palace,0.2,0,0,2,0,0.3,168,363,0,0,0.5,0.2,2023-05-20T14:00:00Z,10,9,0,0,0,0,37,0,39882,2,2,4.0,1,45,802,757,51,False,0,Fulham,2022-23,0.0,0.0,0.0,0.0,0.0
122,Phil Foden,MID,Man City,11.0,0,0,6,1,15.3,314,365,0,0,3.3,0.4,2023-05-21T15:00:00Z,90,6,0,0,0,0,37,0,999059,0,1,17.0,3,31994,47262,15268,80,True,0,Chelsea,2022-23,0.07,0.41,0.34,1.23,1.0
123,Phil Foden,MID,Man City,11.0,0,3,33,0,43.6,314,314,1,1,12.5,48.2,2023-05-24T19:00:00Z,50,5,0,0,0,0,37,0,999059,1,1,33.0,9,31994,47262,15268,80,False,0,Brighton,2022-23,0.71,1.13,0.42,1.48,1.0
130,Ryan Bertrand,DEF,Leicester,-0.1,0,0,0,0,0.0,250,366,0,0,0.0,0.0,2023-05-22T19:00:00Z,0,15,0,0,0,0,37,0,2587,0,0,0.0,0,11,43,32,39,False,0,Newcastle,2022-23,0.0,0.0,0.0,0.0,0.0
133,Scott McTominay,MID,Man Utd,0.8,0,0,3,0,0.4,338,361,0,0,1.3,5.4,2023-05-20T14:00:00Z,4,3,0,0,0,0,37,0,18058,1,0,7.0,1,-98,43,141,49,False,0,Bournemouth,2022-23,0.0,0.06,0.06,0.03,0.0
134,Scott McTominay,MID,Man Utd,0.8,0,0,1,0,10.1,338,319,1,0,3.2,5.2,2023-05-25T19:00:00Z,4,6,0,0,0,0,37,0,18058,1,4,17.0,1,-98,43,141,49,True,0,Chelsea,2022-23,0.0,0.61,0.61,0.2,0.0
138,Mason Holgate,DEF,Everton,0.2,0,0,4,0,10.4,192,370,0,0,1.3,2.4,2023-05-20T14:00:00Z,8,20,0,0,0,0,37,0,8126,1,1,0.0,1,146,194,48,42,False,0,Wolves,2022-23,0.02,0.02,0.0,0.09,0.0
144,Ainsley Maitland-Niles,MID,Southampton,0.7,0,0,0,0,0.0,21,362,0,0,0.0,0.0,2023-05-21T13:00:00Z,0,5,0,0,0,0,37,0,4714,1,3,0.0,0,-4,15,19,48,False,0,Brighton,2022-23,0.0,0.0,0.0,0.0,0.0
145,James Milner,MID,Liverpool,1.3,0,0,9,0,5.1,274,364,0,0,1.6,7.2,2023-05-20T14:00:00Z,18,2,0,0,0,0,37,0,65798,1,1,4.0,1,106,446,340,44,True,0,Aston Villa,2022-23,0.02,0.02,0.0,0.03,0.0
147,Kevin De Bruyne,MID,Man City,3.6,0,0,3,0,5.2,301,365,0,0,0.8,2.4,2023-05-21T15:00:00Z,12,6,0,0,0,0,37,0,3070169,0,1,0.0,1,45348,120356,75008,122,True,0,Chelsea,2022-23,0.09,0.09,0.0,0.15,0.0
148,Kevin De Bruyne,MID,Man City,3.6,0,0,6,0,16.3,301,314,1,0,2.7,8.4,2023-05-24T19:00:00Z,56,5,0,0,0,0,37,0,3070169,1,1,2.0,1,45348,120356,75008,122,False,0,Brighton,2022-23,0.15,0.15,0.0,1.76,1.0
153,Lucas Rodrigues Moura da Silva,MID,Spurs,0.5,0,0,-1,0,12.4,431,368,1,0,2.5,0.0,2023-05-20T11:30:00Z,24,4,0,0,0,0,37,0,17586,3,1,13.0,1,60,149,89,58,True,0,Brentford,2022-23,0.09,0.23,0.14,0.68,0.0
154,Ben Mee,DEF,Brentford,4.2,0,0,17,0,0.4,526,368,1,0,5.5,46.2,2023-05-20T11:30:00Z,90,18,0,0,0,0,37,0,1655711,3,1,8.0,2,-50156,36320,86476,49,False,0,Spurs,2022-23,0.0,0.0,0.0,1.89,1.0
159,Daniel James,MID,Fulham,0.3,0,0,0,0,0.0,231,363,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,7,0,0,0,0,37,0,18351,2,2,0.0,0,-575,55,630,59,True,0,Crystal Palace,2022-23,0.0,0.0,0.0,0.0,0.0
