,name,position,team,opponent_team,round,total_points,season,xP,assists_avg_last3,bonus_avg_last3,bps_avg_last3,clean_sheets_avg_last3,creativity_avg_last3,expected_assists_avg_last3,expected_goal_involvements_avg_last3,expected_goals_avg_last3,expected_goals_conceded_avg_last3,goals_conceded_avg_last3,goals_scored_avg_last3,influence_avg_last3,minutes_avg_last3,own_goals_avg_last3,penalties_missed_avg_last3,penalties_saved_avg_last3,red_cards_avg_last3,saves_avg_last3,selected_avg_last3,starts_avg_last3,threat_avg_last3,total_points_avg_last3,transfers_balance_avg_last3,transfers_in_avg_last3,transfers_out_avg_last3,value_avg_last3,yellow_cards_avg_last3,assists_prev_week,bonus_prev_week,bps_prev_week,clean_sheets_prev_week,creativity_prev_week,expected_assists_prev_week,expected_goal_involvements_prev_week,expected_goals_prev_week,expected_goals_conceded_prev_week,goals_conceded_prev_week,goals_scored_prev_week,influence_prev_week,minutes_prev_week,own_goals_prev_week,penalties_missed_prev_week,penalties_saved_prev_week,red_cards_prev_week,saves_prev_week,selected_prev_week,starts_prev_week,threat_prev_week,total_points_prev_week,transfers_balance_prev_week,transfers_in_prev_week,transfers_out_prev_week,value_prev_week,yellow_cards_prev_week
3124,Alex Iwobi,MID,Everton,10,34,10,2022-23,3.8,0.0,0.0,13.666666666666666,0.3333333333333333,24.26666666666667,0.13999999999999999,0.17666666666666667,0.03666666666666667,1.5866666666666667,2.3333333333333335,0.0,11.466666666666663,90.0,0.0,0.0,0.0,0.0,0.0,107508.0,1.0,6.0,2.3333333333333335,-4085.6666666666665,2957.3333333333335,7043.0,50.0,0.0,0,0,13,0,0.0,0.09,0.13,0.04,2.44,4,0,0.0,90,0,0,0,0,0,101758,1.0,0.0,2,-6925,762,7687,50,0
3125,Joel Matip,DEF,Liverpool,18,34,0,2022-23,4.4,0.0,0.6666666666666666,10.0,0.0,0.9,0.013333333333333334,0.26666666666666666,0.25333333333333335,0.26,0.3333333333333333,0.3333333333333333,18.466666666666665,30.0,0.0,0.0,0.0,0.0,0.0,94154.33333333333,0.3333333333333333,19.0,3.3333333333333335,93.66666666666667,1487.3333333333333,1393.6666666666667,59.0,0.0,0,2,30,0,2.7,0.04,0.8,0.76,0.78,1,1,55.4,90,0,0,0,0,0,94022,1.0,57.0,10,-1021,692,1713,59,0
3126,Joel Matip,DEF,Liverpool,9,34,0,2022-23,4.4,0.0,0.6666666666666666,10.0,0.0,0.9,0.013333333333333334,0.26666666666666666,0.25333333333333335,0.26,0.3333333333333333,0.3333333333333333,18.466666666666665,30.0,0.0,0.0,0.0,0.0,0.0,99195.66666666667,0.3333333333333333,19.0,3.3333333333333335,4038.6666666666665,5575.0,1536.3333333333333,59.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,108489,0.0,0.0,0,11841,13376,1535,59,0
3127,Saïd Benrahma,MID,West Ham,7,34,1,2022-23,3.8,0.0,0.0,13.0,0.3333333333333333,18.166666666666668,0.09999999999999999,0.5499999999999999,0.44999999999999996,1.7533333333333332,1.3333333333333333,0.3333333333333333,19.066666666666666,74.33333333333333,0.0,0.0,0.0,0.0,0.0,127960.0,1.0,27.0,4.0,1247.6666666666667,9081.333333333334,7833.666666666667,55.0,0.0,0,0,12,0,12.2,0.05,0.08,0.03,1.98,2,0,8.4,69,0,0,0,0,0,127477,1.0,18.0,2,-6864,3996,10860,55,0
3128,Saïd Benrahma,MID,West Ham,13,34,1,2022-23,3.8,0.0,0.0,5.0,0.3333333333333333,8.666666666666666,0.023333333333333334,0.17333333333333334,0.15,1.1966666666666665,1.0,0.0,6.933333333333334,59.333333333333336,0.0,0.0,0.0,0.0,0.0,133431.0,0.6666666666666666,19.333333333333332,2.0,5123.0,12268.333333333334,7145.333333333333,55.0,0.0,0,0,2,0,0.6,0.01,0.03,0.02,1.09,1,0,3.2,45,0,0,0,0,0,131476,0.0,5.0,1,3347,11156,7809,55,0
3129,Tomas Soucek,MID,West Ham,7,34,15,2022-23,7.6,0.3333333333333333,0.0,12.0,0.3333333333333333,9.066666666666665,0.006666666666666667,0.11333333333333334,0.10666666666666667,1.9866666666666664,1.3333333333333333,0.0,16.666666666666668,90.0,0.0,0.0,0.0,0.0,0.0,66165.0,1.0,14.0,3.3333333333333335,111.66666666666667,510.3333333333333,398.6666666666667,50.0,0.0,0,0,5,0,1.3,0.0,0.06,0.06,2.0,2,0,5.6,90,0,0,0,0,0,66317,1.0,4.0,2,176,585,409,50,0
3130,Tomas Soucek,MID,West Ham,13,34,0,2022-23,7.6,1.0,1.0,22.666666666666668,0.3333333333333333,12.633333333333331,0.01,0.18000000000000002,0.17,1.7566666666666666,2.0,0.3333333333333333,35.6,90.0,0.0,0.0,0.0,0.0,0.0,66696.33333333333,1.0,20.0,7.666666666666667,431.3333333333333,858.3333333333334,427.0,50.0,0.3333333333333333,2,3,39,0,11.7,0.01,0.36,0.35,2.13,4,1,66.0,90,0,0,0,0,0,67436,1.0,33.0,15,888,1426,538,50,1
3131,Wilfried Zaha,MID,Crystal Palace,19,34,7,2022-23,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777574.0,0.0,0.0,0.0,-10417.333333333334,194.33333333333334,10611.666666666666,72.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,772227,0.0,0.0,0,-4218,125,4343,72,0
3132,Granit Xhaka,MID,Arsenal,6,34,13,2022-23,3.9,0.0,0.0,7.666666666666667,0.0,9.699999999999998,0.023333333333333334,0.02999999999999998,0.006666666666666667,1.2,1.6666666666666667,0.0,6.066666666666664,49.666666666666664,0.0,0.0,0.0,0.0,0.0,291777.6666666667,0.6666666666666666,3.6666666666666665,1.0,-2570.6666666666665,6997.333333333333,9568.0,49.0,0.0,0,0,5,0,10.7,0.03,0.05,0.02,1.85,3,0,7.2,59,0,0,0,0,0,281705,1.0,9.0,1,-16389,268,16657,49,0
3133,Harvey Barnes,MID,Leicester,8,34,2,2022-23,1.2,0.0,0.0,1.3333333333333333,0.0,1.5333333333333332,0.0033333333333333335,0.12666666666666668,0.12333333333333334,0.3,0.3333333333333333,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,178794.66666666666,0.3333333333333333,9.666666666666666,0.6666666666666666,-39743.666666666664,1603.0,41346.666666666664,67.0,0.0,0,0,4,0,4.6,0.01,0.38,0.37,0.9,1,0,0.0,69,0,0,0,0,0,160590,1.0,29.0,2,-11984,2724,14708,67,0
3134,Michail Antonio,FWD,West Ham,7,34,7,2022-23,6.4,0.3333333333333333,0.0,12.0,0.3333333333333333,11.266666666666666,0.026666666666666672,0.44333333333333336,0.4166666666666667,1.7533333333333332,1.3333333333333333,0.3333333333333333,16.333333333333332,73.33333333333333,0.0,0.0,0.0,0.0,0.0,160756.33333333334,1.0,25.333333333333332,4.333333333333333,4308.0,7000.666666666667,2692.6666666666665,70.0,0.0,1,0,8,0,12.6,0.06,0.51,0.45,1.98,2,0,15.4,69,0,0,0,0,0,166820,1.0,9.0,5,6421,11602,5181,70,0
3135,Michail Antonio,FWD,West Ham,13,34,2,2022-23,6.4,0.3333333333333333,0.3333333333333333,21.666666666666668,0.3333333333333333,8.633333333333331,0.026666666666666675,0.6133333333333333,0.5866666666666667,1.5433333333333332,2.0,0.6666666666666666,29.599999999999994,73.66666666666667,0.0,0.0,0.0,0.0,0.0,192000.33333333334,1.0,30.333333333333332,6.0,25387.666666666668,29405.0,4017.3333333333335,70.0,0.0,0,1,26,0,0.8,0.01,0.76,0.75,2.13,4,1,40.4,88,0,0,0,0,0,246249,1.0,43.0,7,62367,67998,5631,70,0
3136,Mason Mount,MID,Chelsea,1,34,0,2022-23,0.0,0.0,0.0,1.0,0.0,0.6000000000000003,0.0033333333333333335,0.02,0.016666666666666666,0.05333333333333334,0.0,0.0,0.13333333333333808,5.333333333333333,0.0,0.0,0.0,0.0,0.0,409241.6666666667,0.0,0.3333333333333333,0.3333333333333333,-687.3333333333334,4389.0,5076.333333333333,72.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,402722,0.0,0.0,0,-2939,695,3634,72,0
